464,"Withdraw","Entertainment","2018-06-28",56.06203743,1
465,"Withdraw","Bills","2018-09-22",493.4939017,1
466,"Withdraw","Bills","2017-07-31",354.6164398,1
467,"Withdraw","Entertainment","2016-11-05",114.3832152,1
468,"Withdraw","Entertainment","2018-09-27",43.47502959,1
469,"Withdraw","Bills","2017-03-21",470.1375778,1
470,"Withdraw","Entertainment","2018-06-15",63.41286386,1
471,"Withdraw","Entertainment","2016-04-27",15.31447354,1
472,"Withdraw","Bills","2016-11-24",174.9988197,1
473,"Withdraw","Bills","2018-08-18",191.7009958,1
474,"Withdraw","Bills","2016-09-10",179.4780138,1
475,"Withdraw","Entertainment","2018-08-22",131.5034992,1
476,"Withdraw","Gasoline","2017-10-14",39.46160531,1
477,"Withdraw","Entertainment","2018-03-28",107.4603605,1
478,"Withdraw","Entertainment","2017-11-20",125.1524343,1
479,"Withdraw","Personal Care","2016-04-22",151.4895711,1
480,"Withdraw","Food and Groceries","2016-05-03",123.7166006,1
481,"Withdraw","Personal Care","2016-06-24",43.69845776,1
482,"Withdraw","Gasoline","2018-08-21",31.5892528,1
483,"Withdraw","Entertainment","2017-06-18",91.48594558,1
484,"Withdraw","Entertainment","2017-05-15",14.5937258,1
485,"Withdraw","Entertainment","2017-05-07",97.45553257,1
486,"Withdraw","Bills","2016-08-14",357.6186353,1
487,"Withdraw","Bills","2017-06-16",436.3941118,1
488,"Withdraw","Bills","2018-10-28",182.0824407,1
489,"Withdraw","Food and Groceries","2017-03-13",130.3873588,1
490,"Withdraw","Food and Groceries","2017-06-12",30.69943597,1
491,"Withdraw","Bills","2018-07-21",379.4545826,1
492,"Withdraw","Food and Groceries","2016-08-15",12.85335175,1
493,"Withdraw","Gasoline","2017-09-26",12.83367183,1
494,"Withdraw","Entertainment","2017-05-29",79.82918554,1
495,"Withdraw","Food and Groceries","2018-05-21",11.94166954,1
496,"Withdraw","Bills","2017-06-20",107.7096608,1
497,"Withdraw","Gasoline","2017-11-22",35.45429086,1
498,"Withdraw","Entertainment","2018-08-16",33.46470672,1
499,"Withdraw","Personal Care","2018-10-3",72.59403284,1
500,"Withdraw","Personal Care","2018-10-12",83.12403284,1
501,"Withdraw","Personal Care","2018-10-27",54.59403284,1
